, 182, 1.0, 3.0, 9.0
, 183, 1.0, 2.5, 9.5
, 184, 1.0, 3.5, 8.5
, 185, 1.0, 3.0, 9.0
, 186, 3.0, 2.0, 7.0
, 187, 3.0, 2.0, 7.0
, 188, 3.0, 3.0, 6.0
, 189, 1.0, 2.0, 10.0
, 190, 1.0, 2.0, 9.0
, 191, 3.0, 1.5, 8.5
, 192, 2.0, 4.5, 6.5
, 193, 2.0, 2.5, 7.5
, 194, 3.0, 2.5, 6.5
, 195, 2.0, 1.5, 8.5
, 196, 3.0, 2.0, 8.0
, 197, 3.0, 3.0, 7.0
, 198, 3.0, 3.0, 6.0
, 199, 3.0, 3.5, 6.5
, 200, 2.5, 1.5, 8.0
, 201, 3.0, 0.5, 9.5
, 202, 3.0, 3.0, 6.0
, 203, 3.0, 3.0, 6.0
, 204, 3.0, 3.0, 7.0
, 205, 3.0, 3.0, 6.0
, 206, 3.0, 1.5, 8.5
, 207, 3.0, 0.5, 9.5
, 208, 3.0, 1.5, 8.5
, 209, 3.0, 2.0, 7.0
, 210, 3.0, 3.0, 7.0
, 211, 3.0, 3.0, 7.0
, 212, 3.0, 3.5, 5.5
, 213, 3.0, 2.0, 8.0
, 214, 3.0, 2.0, 7.0
, 215, 3.0, 2.0, 8.0
, 216, 3.0, 1.5, 9.0
, 217, 3.0, 2.0, 10.0
, 218, 3.0, 0.5, 8.5
, 219, 3.0, 3.5, 6.5
, 220, 3.0, 3.0, 6.0
, 221, 1.0, 3.5, 7.5
, 222, 0.5, 4.0, 8.5
, 223, 3.0, 2.0, 7.0
, 224, 3.0, 3.0, 6.0
, 225, 3.0, 1.0, 8.0
, 226, 3.0, 1.0, 8.0
, 227, 3.0, 2.0, 9.0
, 228, 2.5, 0.5, 9.0
, 229, 1.0, 3.5, 8.5
, 230, 1.0, 3.5, 8.5
, 231, 3.0, 1.5, 5.5
, 232, 3.0, 0.5, 9.5
, 233, 2.5, 1.0, 6.5
, 234, 2.5, 1.0, 10.0
, 235, 3.0, 3.0, 7.0
, 236, 3.0, 1.5, 7.5
, 237, 3.0, 3.0, 5.0
, 238, 3.0, 1.5, 7.5
, 239, 3.0, 1.5, 5.5
, 240, 3.0, 2.0, 7.0
, 241, 3.0, 2.0, 7.0
, 242, 2.5, 1.0, 8.5
, 243, 3.0, 1.0, 6.0
, 244, 3.0, 1.5, 8.5
, 245, 3.0, 1.5, 5.5
, 246, 3.0, 3.0, 6.0
, 247, 3.0, 1.5, 8.5
, 248, 3.0, 2.0, 5.0
, 249, 3.0, 2.0, 7.0
, 250, 3.0, 2.0, 7.0
, 251, 2.0, 3.0, 7.0
, 252, 3.0, 1.0, 6.5
, 253, 3.0, 1.5, 5.5
, 254, 1.5, 3.5, 9.0
, 255, 3.0, 1.5, 5.5
, 256, 3.0, 0.5, 6.5
, 257, 3.0, 3.0, 6.0
, 258, 3.0, 1.5, 5.5
, 259, 3.0, 0.5, 6.5
, 260, 3.0, 2.0, 5.0
, 261, 2.5, 1.0, 6.5
, 262, 3.0, 2.0, 5.0
, 263, 2.5, 0.5, 7.0
, 264, 3.0, 1.5, 5.5
, 265, 3.0, 1.5, 5.5
, 266, 3.0, 1.5, 5.5
, 267, 3.0, 2.0, 7.0
, 268, 3.0, 0.5, 8.5
, 269, 1.0, 5.0, 7.0
, 270, 3.0, 2.0, 5.0
, 271, 3.0, 1.5, 5.5
, 272, 3.0, 2.0, 5.0
, 273, 3.0, 1.0, 6.0
, 274, 3.0, 1.0, 9.0
, 275, 3.0, 2.0, 7.0
, 276, 3.0, 2.0, 7.0
, 277, 2.5, 2.0, 5.5
, 278, 3.0, 1.5, 7.5
, 279, 3.0, 4.5, 4.5
, 280, 3.0, 2.0, 7.0
, 281, 3.0, 1.5, 5.5
, 282, 3.0, 2.0, 5.0
, 283, 3.0, 1.5, 7.5
, 284, 1.0, 5.0, 6.0
, 285, 1.0, 4.0, 7.0
, 286, 1.0, 1.5, 9.5
, 287, 3.0, 3.0, 6.0
, 288, 1.0, 3.5, 8.5
, 289, 1.0, 3.5, 8.5
, 290, 1.0, 3.5, 8.5
, 291, 2.0, 2.5, 7.5
, 292, 1.0, 1.0, 10.0
, 293, 1.0, 2.0, 10.0
, 294, 1.0, 3.5, 8.5
, 295, 1.0, 5.5, 6.5
, 296, 3.0, 1.5, 8.5
, 297, 3.0, 1.0, 6.5
, 298, 3.0, 2.0, 7.0
, 299, 3.0, 1.5, 8.0
, 300, 3.0, 2.0, 7.0
, 301, 1.0, 4.0, 7.0
, 302, 3.0, 1.0, 7.5
, 303, 3.0, 1.5, 7.5
, 304, 3.0, 1.0, 6.0
, 305, 1.0, 4.0, 7.0
, 306, 3.0, 3.0, 7.0
, 307, 3.0, 3.0, 7.0
, 308, 3.0, 1.5, 5.5
, 309, 3.0, 3.0, 7.0
, 310, 3.0, 0.5, 8.5
, 311, 3.0, 1.0, 8.0
, 312, 3.0, 1.5, 8.5
, 313, 3.0, 2.0, 8.0
, 314, 3.0, 2.0, 8.0
, 315, 3.0, 3.0, 7.0
, 316, 3.0, 1.5, 7.5
, 317, 2.5, 2.0, 5.5
, 318, 3.0, 1.5, 8.5
, 319, 3.0, 0.5, 9.5
, 320, 3.0, 1.5, 7.5
, 321, 3.0, 1.5, 5.5
, 322, 3.0, 3.0, 7.0
, 323, 3.0, 4.5, 5.5
, 324, 3.0, 1.5, 8.5
, 325, 3.0, 1.5, 7.0
, 326, 1.0, 1.5, 10.5
, 327, 1.0, 1.5, 10.5
, 328, 1.0, 1.5, 10.5
, 329, 0.5, 5.5, 7.0
, 330, 1.0, 2.0, 10.0
, 331, 1.0, 5.5, 6.5
, 332, 1.0, 5.0, 7.0
, 333, 1.0, 4.0, 8.0
, 334, 3.0, 1.5, 5.5
, 335, 1.0, 5.5, 6.5
, 336, 0.5, 4.5, 7.0
, 337, 1.0, 3.5, 8.5
, 338, 1.0, 6.5, 5.5
, 339, 3.0, 4.5, 5.5
, 340, 1.5, 3.0, 8.5
, 341, 3.0, 1.0, 6.0
, 342, 3.0, 3.5, 6.5
, 343, 1.5, 4.5, 7.0
, 344, 3.0, 3.0, 7.0
, 345, 3.0, 1.0, 6.0
, 346, 1.0, 3.5, 7.5
, 347, 3.0, 0.5, 9.5
, 348, 3.0, 3.0, 6.0
, 349, 3.0, 1.5, 7.5
, 350, 3.0, 3.0, 7.0
, 351, 3.0, 0.5, 9.5
, 352, 3.0, 1.5, 8.5
, 353, 3.0, 1.0, 5.0
, 354, 3.0, 1.5, 8.5
, 355, 3.0, 1.5, 8.5
, 356, 3.0, 1.5, 7.5
, 357, 3.0, 1.5, 8.5
, 358, 3.0, 0.5, 9.5
, 359, 3.0, 3.5, 6.5
, 360, 3.0, 2.0, 8.0
, 361, 3.0, 0.5, 9.5
, 362, 3.0, 2.0, 8.0
, 363, 1.0, 3.5, 8.5
, 364, 1.0, 3.5, 8.5
, 365, 1.0, 4.0, 7.0
, 366, 1.0, 1.5, 10.5
, 367, 1.0, 3.5, 7.5
, 368, 3.0, 1.5, 8.5
, 369, 3.0, 2.0, 7.0
, 370, 3.0, 3.0, 7.0
, 371, 3.0, 3.0, 6.0
, 372, 1.0, 3.5, 8.5
, 373, 3.0, 2.0, 7.0
, 374, 2.0, 1.0, 10.0
, 375, 3.0, 3.0, 6.0
, 376, 1.0, 4.0, 8.0
, 377, 1.0, 1.0, 11.0
, 378, 1.0, 4.0, 9.0
, 379, 1.0, 3.0, 9.0
, 380, 1.0, 4.0, 7.0
, 381, 1.0, 1.5, 10.5
, 382, 1.0, 3.5, 9.0
, 383, 1.0, 4.0, 7.0
, 384, 1.0, 4.0, 7.0
, 385, 1.0, 1.0, 11.0
, 386, 1.0, 4.0, 8.0
, 387, 1.0, 4.0, 7.0
, 388, 1.0, 4.0, 8.0
, 389, 1.0, 5.0, 6.0
, 390, 3.0, 3.0, 4.0
, 391, 1.0, 4.0, 8.0
, 392, 1.0, 5.0, 6.0
, 393, 3.0, 0.5, 6.5
, 394, 3.0, 0.5, 6.5
, 395, 3.0, 0.5, 6.5
, 396, 3.0, 2.0, 5.0
, 397, 3.0, 3.0, 4.0
, 398, 3.0, 2.0, 5.0
, 399, 3.0, 1.5, 8.5
, 400, 3.0, 1.5, 8.5
, 401, 3.0, 0.5, 9.5
, 402, 3.0, 0.5, 6.5
, 403, 3.0, 0.5, 6.5
, 404, 3.0, 0.5, 6.5
, 405, 3.0, 3.0, 7.0
, 406, 3.0, 0.5, 6.5
, 407, 3.0, 3.0, 7.0
, 408, 3.0, 2.0, 7.0
, 409, 2.5, 2.5, 8.0
, 410, 3.0, 2.0, 5.0
, 411, 2.5, 3.5, 7.0
, 412, 3.0, 2.0, 8.0
, 413, 3.0, 0.5, 9.5
, 414, 3.0, 1.0, 6.0
, 415, 3.0, 2.0, 5.0
, 416, 3.0, 0.5, 6.5
, 417, 2.0, 5.5, 4.5
, 418, 3.0, 0.5, 7.5
, 419, 1.0, 5.0, 6.0
, 420, 1.0, 2.0, 10.0
, 421, 3.0, 1.5, 5.5
, 422, 1.0, 5.0, 6.0
, 423, 1.0, 5.0, 6.0
, 424, 1.0, 4.0, 5.0
, 425, 1.0, 2.0, 9.0
, 426, 1.0, 1.0, 8.0
, 427, 1.0, 4.0, 7.0
, 428, 1.0, 5.5, 6.5
, 429, 1.0, 1.0, 11.0
, 430, 1.0, 4.0, 7.0
, 431, 1.0, 4.0, 8.0
, 432, 1.0, 5.0, 7.0
, 433, 1.0, 5.0, 6.0
, 434, 1.0, 4.0, 5.0
, 435, 1.0, 3.0, 7.0
, 436, 0.5, 4.5, 8.0
, 437, 1.0, 5.0, 6.0
, 438, 1.0, 5.0, 6.0
, 439, 1.0, 5.0, 7.0
, 440, 1.0, 4.0, 8.0
, 441, 1.0, 4.0, 8.0
, 442, 1.0, 2.5, 9.5
, 443, 1.0, 3.0, 8.0
, 444, 1.0, 4.0, 7.0
, 445, 1.0, 4.0, 8.0
, 446, 1.0, 10.0, 2.0
, 447, 1.0, 6.5, 4.5
, 448, 1.0, 4.0, 7.0
, 449, 2.5, 1.0, 8.5
, 450, 3.0, 2.0, 7.0
, 451, 3.0, 1.5, 7.5
, 452, 2.5, 1.5, 6.0
, 453, 2.5, 2.0, 5.5
, 454, 3.0, 2.0, 7.0
, 455, 3.0, 1.0, 8.0
, 456, 3.0, 2.0, 7.0
, 457, 3.0, 1.5, 5.5
, 458, 2.0, 3.0, 8.0
, 459, 1.0, 5.5, 6.5
, 460, 1.0, 1.0, 10.0
, 461, 1.0, 3.5, 8.5
, 462, 1.0, 4.0, 7.0
, 463, 3.0, 0.5, 9.5
, 464, 3.0, 1.5, 7.5
, 465, 3.0, 0.5, 6.5
, 466, 3.0, 2.0, 4.0
, 467, 1.0, 4.0, 6.0
, 468, 3.0, 2.0, 7.0
, 469, 3.0, 2.0, 6.0
, 470, 2.5, 2.5, 8.0
, 471, 3.0, 0.5, 8.5
, 472, 1.0, 1.5, 9.5
, 473, 3.0, 1.5, 5.5
, 474, 3.0, 2.0, 5.0
, 475, 3.0, 2.0, 5.0
, 476, 3.0, 2.0, 5.0
, 477, 2.5, 1.5, 6.0
, 478, 3.0, 3.5, 5.5
, 479, 2.5, 2.5, 8.0
, 480, 3.0, 2.0, 5.0
, 481, 2.5, 2.5, 8.0
, 482, 3.0, 1.0, 6.0
, 483, 2.5, 2.0, 8.5
, 484, 3.0, 1.5, 5.5
, 485, 3.0, 2.0, 5.0
, 486, 3.0, 2.0, 5.0
, 487, 2.5, 2.5, 8.0
, 488, 3.0, 2.0, 5.0
, 489, 3.0, 2.0, 5.0
, 490, 3.0, 2.0, 5.0
, 491, 3.0, 1.5, 5.5
, 492, 3.0, 1.5, 5.5
, 493, 3.0, 1.5, 5.5
, 494, 3.0, 1.5, 5.5
, 495, 2.5, 2.0, 8.5
, 496, 2.5, 2.0, 8.5
, 497, 3.0, 3.0, 4.0
, 498, 2.5, 1.5, 6.0
, 499, 1.5, 3.0, 5.5
, 500, 1.0, 5.0, 5.0
, 501, 1.0, 2.0, 10.0
, 502, 1.0, 5.0, 5.0
, 503, 1.0, 5.0, 6.0
, 504, 0.5, 4.5, 8.0
, 505, 1.0, 5.0, 6.0
, 506, 1.0, 3.5, 8.5
, 507, 1.0, 5.0, 7.0
, 508, 1.0, 3.5, 6.5
, 509, 1.0, 4.0, 6.0
, 510, 1.0, 4.0, 7.0
, 511, 1.0, 2.0, 9.0
, 512, 1.0, 1.0, 11.0
, 513, 1.0, 5.0, 7.0
, 514, 1.0, 3.5, 8.5
, 515, 1.0, 5.5, 6.5
, 516, 1.0, 1.5, 7.5
, 517, 1.0, 1.5, 10.5
, 518, 1.0, 1.5, 10.5
, 519, 2.5, 2.5, 8.0
, 520, 1.0, 1.5, 8.5
, 521, 1.0, 1.5, 10.5
, 522, 1.0, 1.5, 8.5
, 523, 1.0, 1.5, 8.5
, 524, 1.0, 1.5, 8.5
, 525, 4.5, 3.5, 3.0
, 526, 3.0, 0.5
, 527, 1.0, 5.0, 7.0
, 528, 1.0, 5.0, 7.0
, 529, 1.0, 1.5, 9.5
, 530, 1.0, 2.5, 8.5
, 531, 1.0, 5.5, 5.5
, 532, 1.0, 5.5, 5.5
, 533, 1.0, 1.0, 8.0
, 534, 1.0, 5.0, 6.0
, 535, 0.5, 0.5, 11.0
, 536, 1.0, 5.5, 5.5
, 537, 1.0, 2.5, 6.5
, 538, 1.0, 5.0, 7.0
, 539, 1.0, 5.0, 7.0
, 540, 1.0, 5.0, 7.0
, 541, 1.0, 5.0, 7.0
, 542, 1.0, 5.0, 7.0
, 543, 1.0, 3.5, 8.5
, 544, 1.0, 3.5, 8.5
, 545, 1.0, 1.5, 9.5
, 546, 1.0, 4.0, 8.0
, 547, 1.0, 4.0, 8.0
, 548, 3.0, 2.0, 7.0
, 549, 3.0, 2.0, 7.0
, 550, 1.0, 2.5, 8.5
, 551, 1.0, 0.5, 10.5
, 552, 1.0, 1.5, 10.5
, 553, 0.5, 9.5
, 554, 1.0, 5.5, 5.5
, 555, 1.0, 1.0, 10.0
, 556, 1.0, 5.0, 7.0
, 557, 1.0, 5.0, 7.0
, 558, 1.0, 3.5, 8.5
, 559, 1.0, 3.5, 8.5
, 560, 2.0, 4.0, 6.0
, 561, 2.0, 4.0, 6.0
, 562, 2.0, 8.0
, 563, 1.0, 3.5, 8.5
, 564, 1.0, 5.0, 6.0
, 565, 3.0, 2.0, 7.0
, 566, 2.0, 4.0, 6.0
, 567, 1.0, 4.0, 8.0
, 568, 3.0, 2.0, 7.0
, 569, 2.0, 4.0, 6.0
, 570, 1.0, 5.0, 7.0
, 571, 1.0, 2.0, 10.0
, 572, 1.0, 6.5, 4.5
, 573, 2.5, 1.0, 9.5
, 574, 1.0, 5.0, 7.0
, 575, 1.0, 5.0, 6.0
, 576, 1.0, 1.0, 10.0
, 577, 1.0, 1.5, 10.5
, 578, 1.0, 1.5, 9.5
, 579, 1.0, 1.5, 10.5
, 580, 1.0, 5.5, 5.5
, 581, 1.0, 5.5, 5.5
, 582, 1.0, 4.0, 7.0
, 583, 1.0, 5.0, 7.0
, 584, 1.0, 4.0, 7.0
, 585, 1.0, 2.0, 10.0
, 586, 1.0, 5.0, 7.0
, 587, 1.0, 2.5, 6.5
, 588, 1.0, 2.5, 9.5
, 589, 1.0, 4.0, 5.0
, 590, 1.0, 1.0, 12.0
, 591, 1.0, 2.0, 10.0
, 592, 1.0, 2.5, 8.5
, 593, 1.0, 3.0, 11.0
, 594, 1.0, 3.0, 11.0
, 595, 1.0, 5.0, 6.0
, 596, 1.0, 5.5, 5.5
, 597, 1.0, 5.5, 5.5
, 598, 1.0, 2.5, 8.5
, 599, 1.0, 5.5, 5.5
, 600, 1.0, 1.5, 9.5
, 601, 1.0, 1.5, 9.5
, 602, 1.0, 5.5, 5.5
, 603, 1.0, 1.5, 9.5
, 604, 1.0, 2.5, 8.5
, 605, 1.0, 1.0, 8.0
, 606, 1.0, 5.5, 5.5
, 607, 1.0, 5.0, 6.0
, 608, 1.0, 1.5, 9.5
, 609, 1.0, 1.5, 9.5
, 610, 1.5, 4.5, 7.0
, 611, 1.0, 5.0, 7.0
, 612, 1.0, 2.5, 9.5
, 613, 3.0, 2.0, 7.0
, 614, 1.0, 3.0, 6.0
, 615, 1.0, 2.5, 6.5
, 616, 0.5, 9.5
, 617, 1.0, 5.0, 6.0
, 618, 1.0, 5.5, 5.5
, 619, 1.0, 2.0, 9.0
, 620, 1.0, 4.0, 7.0
, 621, 1.0, 4.0, 7.0
, 622, 1.0, 4.0, 7.0
, 623, 1.0, 5.5, 5.5
, 624, 1.0, 5.5, 5.5
, 625, 1.0, 5.0, 7.0
, 626, 1.0, 3.5, 11.5
, 627, 1.0, 2.5, 11.5
, 628, 1.0, 3.5, 10.5
, 629, 1.0, 0.5, 10.5
, 630, 1.0, 2.5, 9.5
, 631, 1.0, 5.5, 5.5
, 632, 1.0, 2.0, 7.0
, 633, 1.0, 5.5, 5.5
, 634, 1.0, 5.5, 5.5
, 635, 1.0, 5.5, 5.5
, 636, 1.0, 5.5, 5.5
, 637, 1.0, 4.0, 10.0
, 638, 1.0, 5.0, 7.0
, 639, 1.0, 4.0, 7.0
, 640, 1.0, 1.5, 9.5
, 641, 1.0, 5.5, 5.5
, 642, 1.0, 1.5, 9.5
, 643, 1.0, 5.5, 5.5
, 644, 1.0, 2.0, 9.0
, 645, 1.0, 5.5, 5.5
, 646, 1.0, 5.0, 6.0
, 647, 1.5, 4.5, 7.0
, 648, 1.0, 5.0, 7.0
, 649, 1.0, 4.0, 8.0
, 650, 1.0, 2.5, 9.5
, 651, 1.0, 1.5, 9.5
, 652, 1.0, 1.0, 10.0
, 653, 1.0, 1.5, 9.5
, 654, 1.0, 1.0, 10.0
, 655, 1.0, 2.0, 9.0
, 656, 1.0, 2.5, 8.5
, 657, 1.0, 2.0, 9.0
, 658, 1.0, 5.5, 8.5
, 659, 2.0, 4.5, 6.5
, 660, 1.0, 4.0, 5.0
, 661, 1.0, 4.0, 4.0
, 662, 1.0, 3.5, 8.5
, 663, 3.0, 3.0, 6.0
, 664, 3.0, 2.0, 7.0
, 665, 2.0, 4.0, 6.0
, 666, 3.0, 3.0, 6.0
, 667, 1.0, 2.5, 8.5
, 668, 1.0, 0.5, 10.5
, 669, 1.0, 2.5, 6.5
, 670, 1.0, 1.0, 8.0
, 671, 1.0, 2.0, 7.0
, 672, 1.0, 5.5, 6.5
, 673, 2.0, 2.0, 8.0
, 674, 2.0, 2.0, 8.0
, 675, 0.5, 9.5
, 676, 2.0, 2.0, 8.0
, 677, 1.0, 4.0, 7.0
, 678, 1.0, 4.0, 7.0
, 679, 1.0, 4.0, 8.0
, 680, 1.0, 3.0, 9.0
, 681, 1.0, 3.5, 8.5
, 682, 1.0, 4.0, 8.0
, 683, 1.0, 3.0, 9.0
, 684, 1.0, 5.5, 5.5
, 685, 1.5, 4.5, 7.0
, 686, 2.0, 4.5, 8.5
, 687, 2.0, 4.5, 8.5
, 688, 1.5, 5.0, 5.5
, 689, 3.0, 1.5, 8.5
, 690, 1.5, 4.5, 6.0
, 691, 3.0, 1.5, 8.5
, 692, 3.0, 1.0, 8.0
, 693, 1.0, 3.5, 8.5
, 694, 1.0, 3.5, 8.5
, 695, 3.0, 3.0, 6.0
, 696, 2.0, 4.0, 6.0
, 697, 2.0, 3.0, 10.0
, 698, 2.0, 4.0, 9.0
, 699, 1.0, 5.0, 9.0
, 700, 1.0, 4.0, 10.0
, 701, 1.0, 6.5, 5.5
, 702, 1.0, 6.5, 5.5
, 703, 1.0, 6.5, 5.5
, 704, 1.0, 5.0, 9.0
, 705, 1.0, 5.0, 9.0
, 706, 1.0, 5.0, 9.0
, 707, 1.0, 6.5, 5.5
, 708, 1.0, 10.0, 4.0
, 709, 1.0, 6.5, 5.5
, 710, 1.0, 4.0, 10.0
, 711, 1.5, 4.5, 7.0
, 712, 1.0, 5.0, 9.0
, 713, 1.0, 5.5, 5.5
, 714, 1.0, 5.5, 5.5
, 715, 1.0, 5.5, 5.5
, 716, 1.0, 6.5, 4.5
, 717, 1.0, 5.5, 5.5
, 718, 1.0, 2.0, 9.0
, 719, 1.0, 0.5, 10.5
, 720, 1.5, 2.5, 9.0
, 721, 1.0, 2.0, 10.0
, 722, 3.0, 2.0, 8.0
, 723, 3.0, 2.0, 5.0
, 724, 1.5, 3.5, 8.0
, 725, 1.0, 3.0, 9.0
, 726, 1.0, 5.0, 6.0
, 727, 1.0, 6.5, 4.5
, 728, 1.0, 3.0, 9.0
, 729, 1.0, 5.0, 7.0
, 730, 1.0, 5.0, 6.0
, 731, 1.0, 4.0, 6.0
, 732, 1.0, 3.5, 6.5
, 733, 1.0, 7.0, 5.0
, 734, 1.0, 7.0, 5.0
, 735, 1.0, 5.5, 5.5
, 736, 1.0, 5.0, 7.0
, 737, 1.0, 5.5, 5.5
, 738, 1.0, 3.0, 6.0
